Category, Price of item in category, Quantity of item sold
Office Supplies,2660.55,2
Technology,2290.22,5
Furniture,1462.7,3
Technology,2376.71,8
Office Supplies,1902.27,8
Office Supplies,1134.62,10
Office Supplies,1851.44,4
Office Supplies,1384.46,6
Furniture,1624.89,1
Technology,1723.23,7
Office Supplies,2430.43,2
Office Supplies,2338.31,7
Office Supplies,2686.63,10
Office Supplies,606.56,7
Furniture,2900.15,8
Furniture,1526.97,2
Technology,1996.62,2
Office Supplies,931.56,4
Technology,1280.63,1
Office Supplies,907.33,1
Furniture,853.12,6
Office Supplies,1095.32,4
Furniture,2135.18,4
Office Supplies,1483.96,2
Technology,2565.94,4
Technology,901.55,2
Office Supplies,2247.09,1
Technology,1625.81,4
Office Supplies,2368.9,6
Technology,550.53,8
Office Supplies,2249.54,2
Technology,685.85,7
Technology,2464.46,7
Office Supplies,1867.59,8
Technology,1803.15,4
Technology,1934.82,10
Office Supplies,1519.66,9
Office Supplies,2515.98,9
Technology,2900.33,3
Furniture,980.66,11
Office Supplies,1050.52,8
Technology,2545.55,7
Technology,751.13,5
Office Supplies,1521.54,7
Office Supplies,889.81,3
Technology,1000.53,2
Office Supplies,1971.57,7
Technology,1972.38,8
Furniture,2332.56,3
Office Supplies,946.58,8
Technology,2951.89,5
Technology,1712.03,8
Furniture,592.81,2
Furniture,1680.54,4
Furniture,2329.69,1
Technology,1921.74,11
Office Supplies,2885.67,3
Office Supplies,2054.41,9
Technology,2930.98,1
Technology,724.12,11
Office Supplies,2269.04,2
Office Supplies,1279.23,5
Office Supplies,2870.55,4
Office Supplies,586.12,4
Technology,2841.47,8
Furniture,774.5,9
Office Supplies,2722.55,8
Technology,2719.92,11
Technology,1493.88,2
Technology,2593.75,6
Furniture,781.85,1
Technology,1000.74,1
Office Supplies,2656.3,8
Office Supplies,1688.06,7
Furniture,1437.39,4
Office Supplies,1722.4,4
Office Supplies,2863.54,1
Office Supplies,765.82,5
Office Supplies,2569.69,8
Office Supplies,2827.94,10
Technology,1487.86,1
Office Supplies,2769.29,8
Office Supplies,1666.53,8
Office Supplies,2085.35,9
Office Supplies,2651.28,1
Office Supplies,2016.32,8
Office Supplies,2023.21,6
Technology,526.56,3
Furniture,1135.31,5
Office Supplies,848.96,8
Office Supplies,2456.58,4
Furniture,2831.45,8
Office Supplies,2051.49,7
Furniture,1689.94,3
Technology,1416.01,6
Office Supplies,2718.43,5
Office Supplies,2623.03,3
Furniture,2232.59,9
Furniture,1718.21,6
Furniture,1297.61,1
Office Supplies,2154.29,1
Office Supplies,1580.17,8
Technology,2868.28,9
Furniture,2253.78,11
Office Supplies,633.01,3
Technology,2506.39,5
Technology,1554.15,6
Furniture,2152.24,2
Technology,2418.25,2
Office Supplies,2130.73,10
Furniture,2418.46,10
Office Supplies,2102.69,6
Furniture,1615.94,10
Technology,2689.16,4
Furniture,617.92,7
Furniture,973.82,9
Office Supplies,2533.67,8
Technology,733.79,2
Office Supplies,2478.16,10
Office Supplies,2824.37,7
Office Supplies,2036.17,7
Technology,2013.4,9
Office Supplies,739.68,9
Furniture,2205.2,8
Technology,694.21,5
Technology,2970.95,2
Furniture,1469.29,1
Office Supplies,2991.38,8
Technology,1330.57,9
Technology,743.78,3
Furniture,680.62,3
Technology,1923.17,8
Technology,1919.25,10
Office Supplies,1767.58,3
Office Supplies,2567.19,4
Office Supplies,2070.63,4
Office Supplies,2286.34,10
Technology,2066.25,1
Technology,501.98,8
Office Supplies,1487.64,7
Office Supplies,694.66,10
Office Supplies,2556.16,3
Furniture,1598.53,5
Office Supplies,888.15,3
Technology,2167.87,11
Office Supplies,2705.83,11
Office Supplies,660.33,7
Office Supplies,1259.98,6
Office Supplies,2824.55,6
Office Supplies,669.43,3
Furniture,2267.87,3
Technology,2929.58,11
Office Supplies,1047.76,8
Furniture,2556.53,11
Furniture,565.15,4
Office Supplies,1704.94,10
Office Supplies,2011.55,4
Technology,2809.02,11
Office Supplies,2511.74,10
Technology,2853.35,2
Office Supplies,1922.05,8
Office Supplies,1731.35,7
Technology,1960.24,10
Technology,2315.55,6
Office Supplies,2308.24,6
Office Supplies,2560.2,2
Office Supplies,1403.94,5
Furniture,1718.52,4
Furniture,2814.69,4
Office Supplies,1565.77,5
Furniture,615.22,10
Office Supplies,1925.59,1
Furniture,707.25,10
Technology,548.59,11
Office Supplies,1660.99,7
Office Supplies,1554.13,9
Furniture,1701.43,5
Furniture,1732.76,5
Office Supplies,2938.44,9
Office Supplies,2098.89,3
Office Supplies,2262.66,11
Office Supplies,2959.38,3
Office Supplies,921.63,8
Technology,2522.11,3
Office Supplies,708.12,6
Office Supplies,1252.66,11
Technology,2247.59,11
Technology,910.1,7
Office Supplies,760.23,3
Technology,2764.83,7
Office Supplies,598.93,4
Office Supplies,1550.77,4
Furniture,1663.6,4
Furniture,1806.07,7
Technology,2559.49,7
Technology,2556.25,11
Technology,1079.16,1
Office Supplies,1130.83,1
Office Supplies,1729.21,9
Office Supplies,1940.59,2
Furniture,712.05,1
Technology,2382.88,4
Office Supplies,885.13,11
Office Supplies,1363.66,1
Technology,2512.72,2
Office Supplies,2098.06,8
Technology,2866.2,10
Technology,1569.49,3
Office Supplies,2815.2,1
Office Supplies,2425.8,6
Office Supplies,2141.61,3
Office Supplies,1879.5,4
Office Supplies,2940.58,9
Office Supplies,1758.57,9
Office Supplies,694.65,11
Furniture,2949.45,6
Office Supplies,2599.13,8
Furniture,1251.45,5
Office Supplies,1416.97,11
Office Supplies,2362.67,1
Office Supplies,1870.28,8
Technology,1273.53,10
Office Supplies,2161.91,3
Office Supplies,1511.41,3
Office Supplies,1126.03,3
Furniture,2157.32,8
Furniture,1449.58,3
Office Supplies,2113.28,2
Furniture,990.47,2
Office Supplies,1202.64,11
Office Supplies,2551.52,10
Office Supplies,1620.41,2
Furniture,1295.79,3
Technology,2747.69,11
Technology,1308.05,11
Office Supplies,1205.15,2
Technology,1503.4,9
Technology,2741.16,10
Office Supplies,2047.48,10
Furniture,2947.99,1
Office Supplies,2707.66,8
Office Supplies,1136.87,6
Office Supplies,2883.37,4
Office Supplies,1811.07,5
Furniture,629.45,2
Furniture,2085.06,10
Furniture,1463.13,7
Office Supplies,2953.69,8
Office Supplies,2436.86,5
Technology,812.77,5
Office Supplies,2429.28,1
Office Supplies,934.86,7
Technology,2800.98,2
Office Supplies,2270.18,6
Office Supplies,933.49,8
Office Supplies,1852.7,10
Furniture,1306.48,2
Office Supplies,2569.17,1
Office Supplies,2512.44,3
Office Supplies,2490.03,8
Office Supplies,1688.41,2
Office Supplies,2455.86,6
Technology,994.77,5
Office Supplies,2071.6,9
Furniture,859.53,4
Office Supplies,2539.81,6
Office Supplies,2858.53,5
Office Supplies,2289.34,5
Office Supplies,2325.78,2
Technology,2749.04,7
Office Supplies,1099.94,9
Office Supplies,2319.06,11
Office Supplies,1861.25,6
Technology,992.51,10
Furniture,1705.78,8
Office Supplies,2634.65,2
Technology,728.69,10
Office Supplies,789.21,1
Technology,1244.27,4
Office Supplies,2023.57,11
Office Supplies,786.9,9
Technology,2166.57,3
Furniture,2402.17,11
Technology,1321.75,10
Office Supplies,1521.86,9
Office Supplies,1940.24,6
Technology,2999.51,6
Office Supplies,2515.02,7
Office Supplies,1374.98,7
Office Supplies,1061.54,2
Office Supplies,607.6,1
Technology,2999.28,8
Technology,2219.23,6
Office Supplies,559.55,6
Furniture,1880.69,10
Technology,1952.32,6
Furniture,1450.92,8
Furniture,1210.73,5
Office Supplies,587.46,5
Furniture,1446.55,6
Office Supplies,923.91,3
Office Supplies,2940.37,4
Office Supplies,1094.22,1
Technology,1623.62,6
Office Supplies,851.45,7
Furniture,597.53,9
Office Supplies,2208.81,10
Office Supplies,1959.45,7
Office Supplies,2340.67,8
Technology,647.93,5
Office Supplies,2341.26,2
Office Supplies,1871.55,7
Office Supplies,1904.71,8
Office Supplies,997.74,9
Technology,875.57,3
Furniture,1159,6
Office Supplies,2618.6,10
Office Supplies,1095.1,5
Office Supplies,2475.12,3
Technology,1520.02,4
Technology,2046.01,4
Office Supplies,1656.28,4
Office Supplies,764.08,8
Office Supplies,2162.05,10
Office Supplies,1666.38,1
Office Supplies,2828.31,2
Office Supplies,2936.46,2
Technology,2804.83,10
Office Supplies,1274.52,10
Furniture,1331.22,3
Office Supplies,2345.26,1
Technology,1178.45,2
Technology,2207.86,4
Office Supplies,1119.36,7
Technology,2015.29,9
Technology,1934.85,2
Furniture,2780.9,7
Furniture,863.59,2
Office Supplies,804.75,1
Office Supplies,2224.29,3
Office Supplies,2970.47,6
Furniture,2583.96,8
Furniture,613.36,5
Office Supplies,1035.86,9
Office Supplies,700.92,10
Technology,1555.99,9
Office Supplies,2597.39,5
Office Supplies,2265.53,5
Office Supplies,1524.06,6
Technology,672.52,11
Technology,2806.02,8
Office Supplies,2853.89,10
Office Supplies,2075.09,6
Technology,2768.29,2
Office Supplies,2997.3,9
Furniture,2231.55,10
Office Supplies,2912.73,6
Office Supplies,2004.04,6
Office Supplies,627.14,4
Furniture,2720.08,5
Technology,719.62,4
Office Supplies,2763.63,2
Office Supplies,629.98,8
Furniture,2463.11,8
Office Supplies,847.23,9
Office Supplies,1638.71,4
Office Supplies,626.16,8
Office Supplies,2904.03,5
Office Supplies,1338.43,1
Furniture,2462.86,5
Technology,597.62,4
Technology,1784.02,4
Office Supplies,1350.54,2
Office Supplies,1010.07,8
Technology,2870.84,10
Office Supplies,2607.54,3
Office Supplies,2831.66,7
Office Supplies,2390.68,10
Office Supplies,934.12,2
Furniture,2511.15,4
Furniture,1874.17,4
Technology,2862.15,11
Furniture,1194.75,8
Technology,2475.67,9
Furniture,2880.4,6
Office Supplies,1221.64,3
Office Supplies,2750.96,3
Technology,1842.14,11
Furniture,2027.74,7
Office Supplies,662.67,2
Office Supplies,1613.25,9
Technology,627.21,7
Office Supplies,1513.05,6
Technology,2459.31,3
Office Supplies,2560.45,10
Technology,685.27,3
Furniture,2689.54,3
Office Supplies,587.63,6
Technology,1456.73,1
Furniture,2831.32,10
Office Supplies,1983.18,2
Office Supplies,1406.6,2
Furniture,887.54,1
Office Supplies,1620.95,11
Technology,890.43,5
Furniture,2298.28,4
Furniture,2395.07,3
Office Supplies,2582.48,3
Technology,2913.93,9
Technology,2710.71,7
Technology,1906.48,9
Technology,809.29,7
Office Supplies,988.91,4
Technology,2856.01,2
Office Supplies,1151.98,7
Office Supplies,2450.59,6
Furniture,1289.3,1
Office Supplies,1890.69,11
Furniture,1963.93,5
Furniture,1783.2,1
Office Supplies,779.72,6
Office Supplies,1245.92,8
Office Supplies,2333.24,10
Technology,1208.13,9
Office Supplies,1497.06,10
Technology,2380.94,8
Technology,2974.46,4
Office Supplies,2191.47,1
Office Supplies,1803.72,3
Office Supplies,1604.81,5
Office Supplies,917.48,5
Furniture,1861.54,2
Technology,1253.64,1
Furniture,2748.78,8
Furniture,2300.11,9
Furniture,2681.29,5
Office Supplies,1251.49,1
Office Supplies,1374.15,8
Office Supplies,2583.49,9
Technology,1338.5,10
Office Supplies,865.91,2
Office Supplies,1869.39,4
Office Supplies,1350.1,6
Office Supplies,2734.66,3
Technology,978.28,2
Furniture,1223.95,8
Office Supplies,672.73,8
Office Supplies,708.29,11
Office Supplies,2909.96,9
Technology,2966.17,1
Furniture,762.18,9
Technology,1398.09,6
Office Supplies,2273,11
Office Supplies,1718,9
Office Supplies,1711.06,1
Office Supplies,2937.07,6
Technology,2532.08,8
Office Supplies,549.89,2
Technology,651.86,5
Office Supplies,1470.23,5
Furniture,648.59,5
Technology,2316.42,3
Office Supplies,2038.31,6
Furniture,805.02,10
Office Supplies,1701.8,10
Technology,2414.69,8
Furniture,2540.86,5
Technology,1336.54,3
Office Supplies,546.58,8
Office Supplies,1436,10
Technology,1219.67,1
Technology,737.37,10
Office Supplies,1372.27,4
Office Supplies,1974.27,1
Office Supplies,2701.1,10
Office Supplies,1765.88,10
Office Supplies,2973.26,7
Technology,1914.19,10
Technology,1037.68,10
Furniture,1426.22,11
Office Supplies,1127.93,4
Office Supplies,1846.34,1
Technology,2275.63,9
Office Supplies,608.08,11
Furniture,2210.15,3
Office Supplies,1847.35,6
Furniture,1988.64,10
Furniture,1745.13,11
Technology,1524.62,6
Technology,2718.62,10
Office Supplies,2662.73,2
Furniture,1457.22,10
Furniture,866.26,8
Office Supplies,1399.08,7
Office Supplies,2332.24,11
Technology,583.37,3
Office Supplies,2452.17,5
Technology,2154.56,8
Technology,2774.59,7
Furniture,2969.94,4
Office Supplies,664.78,9
Office Supplies,1799.11,11
Furniture,2868.29,4
Office Supplies,1851.88,8
Office Supplies,1474.55,2
Technology,1122.03,3
Furniture,2906.79,7
Office Supplies,1153.23,9
Office Supplies,1981.72,9
Furniture,878.77,8
Office Supplies,1239.43,8
Furniture,1037.85,8
Furniture,1727.71,6
Office Supplies,1653.06,8
Office Supplies,580.06,11
Office Supplies,2561.24,9
Office Supplies,779.17,3
Technology,2613.44,8
Furniture,2683.45,6
Office Supplies,2809.8,6
Office Supplies,2080.07,4
Office Supplies,2168,8
Technology,1840.52,6
Office Supplies,1965.48,5
Technology,2200.63,5
Office Supplies,1267.87,5
Office Supplies,2284.24,5
Furniture,2300.27,1
Office Supplies,2885.88,10
Office Supplies,2622.18,3
Office Supplies,2129.8,10
Office Supplies,1187.9,6
Office Supplies,721.09,5
Office Supplies,1365.01,8
Office Supplies,1895.21,10
Office Supplies,817.91,1
Furniture,1286.46,3
Office Supplies,2258.34,5
Office Supplies,1461.3,7
Office Supplies,1411.27,1
Office Supplies,2369.46,11
Office Supplies,2824.06,2
Office Supplies,533.76,1
Office Supplies,2366.03,9
Technology,639.35,6
Technology,872.93,4
Office Supplies,1764.03,3
Office Supplies,1906.41,9
Office Supplies,2665.75,6
Office Supplies,1238.42,7
Office Supplies,2670.95,8
Office Supplies,2969.57,9
Office Supplies,1780.53,8
Office Supplies,2629.7,1
Office Supplies,2380.19,3
Technology,1240.53,6
Office Supplies,2040.83,7
Technology,1389.32,7
Office Supplies,1964.98,11
Office Supplies,2937.31,10
Furniture,1949.79,11
Office Supplies,2078.5,4
Technology,2828.06,11
Office Supplies,2656.4,2
Office Supplies,1131.15,8
Office Supplies,2715.71,2
Furniture,1112.42,7
Furniture,2811.41,3
Technology,2834.21,11
Technology,2662.7,1
Office Supplies,2566.22,6
Furniture,936.55,2
Office Supplies,1466.07,9
Office Supplies,1086.23,3
Office Supplies,1615.89,9
Technology,1881.27,1
Office Supplies,2310,10
Office Supplies,1123.41,10
Office Supplies,620.73,8
Office Supplies,1192.09,9
Office Supplies,2690.4,6
Furniture,1843.93,11
Office Supplies,2892.18,1
Office Supplies,1263.43,2
Technology,2587.66,3
Office Supplies,1833.55,11
Furniture,1061.37,10
Office Supplies,640.59,1
Office Supplies,589.7,6
Technology,2219.37,1
Furniture,769.58,6
Furniture,1674.73,11
Furniture,590.51,1
Office Supplies,720.23,8
Office Supplies,938.42,2
Furniture,2562.46,1
Office Supplies,810.92,11
Office Supplies,1832.89,5
Technology,1048.13,10
Technology,1650.55,6
Office Supplies,2021.84,4
Office Supplies,1558.35,5
Technology,2916.23,11
Technology,2250.26,8
Office Supplies,1295.96,6
Furniture,631.75,1
Office Supplies,1921.78,1
Office Supplies,2585.04,2
Office Supplies,1200.55,3
Office Supplies,543.88,5
Office Supplies,2964.91,4
Office Supplies,2890.4,9
Office Supplies,2070.71,5
Technology,1732.8,6
Technology,2186.27,10
Technology,2595.44,7
Furniture,1870.49,3
Furniture,679.89,5
Office Supplies,1596.46,9
Office Supplies,2441.75,3
Office Supplies,1657.21,11
Technology,2266.38,3
Office Supplies,2781.4,10
Technology,1837.31,8
Technology,2313.56,11
Office Supplies,633.5,7
Office Supplies,2756.8,3
Office Supplies,700.52,8
Office Supplies,2501.43,8
Office Supplies,942.2,2
Office Supplies,2341.73,10
Office Supplies,2522.68,4
Technology,1221.59,7
Technology,847.09,9
Office Supplies,2609.78,7
Technology,1365.91,3
Furniture,934.3,9
Office Supplies,1682.87,3
Office Supplies,554.4,5
Office Supplies,2518.06,9
Office Supplies,1407.14,7
Technology,2811.85,11
Technology,1074.76,5
Technology,2045.96,4
Office Supplies,2808.55,6
Furniture,795.8,9
Furniture,1247.91,6
Office Supplies,2024.27,3
Technology,1558.27,11
Office Supplies,536.94,8
Technology,2103.85,5
Furniture,768.12,5
Office Supplies,1578.94,10
Furniture,779.13,10
Technology,2760.8,8
Office Supplies,965.06,8
Office Supplies,1867.39,6
Furniture,1372.42,2
Office Supplies,1810.38,11
Office Supplies,683.89,11
Office Supplies,1218.43,2
Office Supplies,1982.48,10
Office Supplies,1263.87,9
Office Supplies,2836.44,6
Office Supplies,2489.18,8
Office Supplies,1469.15,3
Furniture,1684.7,1
Office Supplies,2782.03,11
Office Supplies,1987.95,11
Office Supplies,1468.12,3
Technology,834.95,4
Furniture,1393.63,1
Office Supplies,1907.79,6
Furniture,1783.97,5
Office Supplies,2258.8,5
Office Supplies,2049.88,11
Office Supplies,2702.27,9
Furniture,1543.36,7
Technology,2209.93,9
Furniture,2177.78,6
Technology,2918.29,8
Technology,1163.19,7
Furniture,705.98,8
Office Supplies,647.06,10
Office Supplies,1259.53,2
Office Supplies,1059.76,4
Office Supplies,2758.92,11
Office Supplies,1509.13,2
Furniture,2052.49,8
Office Supplies,1162.73,4
Furniture,1487,6
Furniture,2281.16,11
Furniture,827.14,4
Technology,699.96,6
Furniture,861.43,8
Office Supplies,1198.77,5
Office Supplies,1404.18,3
Technology,2888.08,2
Furniture,2278.85,2
Office Supplies,2599.82,9
Office Supplies,2201.45,6
Office Supplies,1597.79,5
Technology,979.19,11
Technology,2855.91,8
Office Supplies,2434,2
Office Supplies,1762.2,8
Technology,547.79,11
Furniture,1038.61,2
Office Supplies,983.89,10
Office Supplies,2262.36,8
Furniture,1350.76,9
Technology,1292.54,11
Furniture,1958.73,11
Office Supplies,1754.69,11
Office Supplies,1752.57,11
Office Supplies,2689.28,2
Office Supplies,1341.16,1
Office Supplies,1901.82,7
Office Supplies,1856.44,3
Furniture,2152.52,4
Office Supplies,1155.46,10
Office Supplies,1230.41,4
Furniture,789.55,9
Furniture,1877.66,4
Office Supplies,1241.97,3
Office Supplies,1367.55,3
Technology,2727.54,2
Office Supplies,2017.02,11
Office Supplies,1535.33,5
Office Supplies,700.59,2
Office Supplies,1415.81,8
Office Supplies,2265.83,4
Technology,2187.96,10
Office Supplies,1064.41,11
Office Supplies,2898.66,9
Furniture,2363.23,9
Office Supplies,2467.25,6
Technology,884.92,6
Furniture,1511.61,8
Technology,1417.93,5
Furniture,2081.34,8
Technology,797.8,5
Furniture,2427.01,1
Office Supplies,1878.39,4
Office Supplies,2956.46,10
Office Supplies,2617.52,7
Office Supplies,2668.68,11
Office Supplies,894.09,9
Office Supplies,2996.97,3
Office Supplies,2153.22,9
Office Supplies,1527.35,11
Office Supplies,2255.95,6
Furniture,1008.11,6
Office Supplies,755.26,2
Office Supplies,715.38,5
Technology,1061.83,11
Technology,1251.18,8
Technology,2129.06,5
Office Supplies,1896.64,7
Technology,725.92,5
Technology,2030.85,8
Furniture,2371.42,9
Office Supplies,1915.44,2
Furniture,2939.64,8
Office Supplies,2785.21,7
Office Supplies,2368.26,4
Office Supplies,1627,8
Office Supplies,696.38,8
Office Supplies,860.67,9
Office Supplies,2643.03,9
Office Supplies,2701.17,3
Furniture,2511.84,5
Office Supplies,2505.65,7
Office Supplies,1459.58,4
Furniture,630.95,8
Furniture,2508,9
Office Supplies,2609.91,5
Office Supplies,2465.05,11
Office Supplies,1427.91,11
Office Supplies,1079.52,2
Office Supplies,1849.53,7
Technology,904.22,2
Furniture,1627.72,4
Office Supplies,1928.6,8
Office Supplies,671.52,8
Technology,2449.55,5
Office Supplies,1260.68,8
Office Supplies,836.72,8
Office Supplies,1966.6,6
Furniture,968.44,11
Technology,2364.47,10
Office Supplies,2139.69,4
Office Supplies,833.81,10
Furniture,1093.18,9
Office Supplies,1429.6,8
Office Supplies,2986.55,1
Furniture,536.49,4
Technology,767.85,10
Technology,2871.16,10
Furniture,591.91,11
Technology,1085.59,5
Office Supplies,521.08,9
Office Supplies,2215.27,9
Office Supplies,1336.5,8
Furniture,863.16,10
Office Supplies,2554.25,4
Furniture,2173.03,9
Office Supplies,2731.4,2
Office Supplies,2316.86,3
Furniture,1340.37,2
Office Supplies,2150.53,4
Technology,2437.53,10
Furniture,2514.31,1
Technology,800.44,2
Office Supplies,2009.49,6
Office Supplies,2723.98,3
Office Supplies,745.14,7
Technology,1261.63,7
Office Supplies,1549.86,5
Office Supplies,1456.33,11
Office Supplies,898.37,5
Office Supplies,2303.98,9
Furniture,733.1,6
Technology,1929.08,5
Technology,1022.44,8
Office Supplies,2771.28,4
Office Supplies,2102.77,6
Office Supplies,1095.22,10
Office Supplies,1296.58,7
Technology,1655.39,5
Office Supplies,1187.73,8
Technology,1500.44,4
Office Supplies,2103.09,8
Office Supplies,763.35,5
Office Supplies,2892.55,5
Office Supplies,1499.14,5
Furniture,992.71,7
Furniture,2041.71,2
Office Supplies,1989.44,7
Office Supplies,1115.56,1
Furniture,1077.32,9
Office Supplies,1663.63,7
Office Supplies,1326.64,9
Office Supplies,2214.18,4
Furniture,1268.12,11
Office Supplies,1980.83,3
Technology,2259.19,4
Furniture,1460.67,2
Office Supplies,800.86,2
Technology,1204.51,5
Furniture,589.97,6
Office Supplies,2887.11,8
Furniture,1654.61,6
Office Supplies,1707.61,8
Office Supplies,2980.93,9
Office Supplies,1223.4,1
Office Supplies,2775.48,2
Office Supplies,1133.7,1
Office Supplies,857.67,6
Furniture,2520.39,10
Technology,1962.69,3
Office Supplies,1057.31,10
Furniture,1284.16,11
Office Supplies,2469.98,7
Office Supplies,2360.64,5
Office Supplies,765.01,7
Office Supplies,2128.33,4
Furniture,2722.02,6
Office Supplies,727.88,10
Technology,1316.95,5
Furniture,2074.57,1
Office Supplies,1408.91,4
Office Supplies,1521.33,4
Office Supplies,2404.4,8
Furniture,2164.26,3
Office Supplies,1014.79,10
Furniture,1842.6,1
Technology,1640.64,3
Office Supplies,2061.76,4
Office Supplies,2168.14,11
Office Supplies,2442.11,3
Technology,2809.53,3
Furniture,1150.1,8
Office Supplies,894.35,9
Office Supplies,1766.15,3
Office Supplies,1249.13,11
Office Supplies,1857.73,1
Office Supplies,1837.6,1
Office Supplies,962.47,6
Furniture,965.94,8
Office Supplies,2805.96,9
Office Supplies,950.52,8
Office Supplies,2830.45,10
Furniture,1759.71,9
Office Supplies,2445.06,7
Office Supplies,654.18,3
Furniture,1913.63,10
Office Supplies,588.2,3
Furniture,2316.53,7
Office Supplies,991.3,11
Office Supplies,1284.18,10
Technology,2116.85,11
Technology,2938.57,8
Office Supplies,1830.92,8
Office Supplies,1561.79,6
Technology,1379.05,1
Technology,2062.55,6
Office Supplies,1234.12,5
Office Supplies,1842.63,6
Office Supplies,1719.45,5
Furniture,2189.31,6
Office Supplies,1157.56,10
Technology,2987.9,10
Office Supplies,1204.9,3
Office Supplies,1765.74,5
Office Supplies,1253.59,9
Technology,1136.21,11
Office Supplies,2965.37,3
Technology,2404.66,9
Technology,2124.3,10
Office Supplies,859.12,5
Office Supplies,1970.82,5
Office Supplies,2783.8,1
Office Supplies,1000.47,8
Furniture,574.88,8
Office Supplies,2558.88,8
Technology,1083.46,9
Technology,2945.67,1
Office Supplies,2671.99,6
Office Supplies,2603.13,9
Office Supplies,1916.59,10
Office Supplies,1831.04,4
Office Supplies,2271.23,9
Office Supplies,1551.82,10
Office Supplies,689.86,5
Office Supplies,2486.61,3
Technology,1672.3,2
Technology,673.08,7
Office Supplies,709.9,9
Office Supplies,1111.57,6
Furniture,2289.8,5
Office Supplies,2214.15,9
Technology,1114.85,10
Office Supplies,2717.61,9
Technology,2281.95,1
Furniture,2319.4,3
Technology,1868.21,7
Office Supplies,2087.09,9
Office Supplies,1115.15,5
Office Supplies,2954.55,9
Technology,599.29,8
Office Supplies,950.84,7
Office Supplies,1987.66,2
Office Supplies,753.37,1
Technology,2512.6,11
Technology,1329.19,11
Office Supplies,1856.29,3
Office Supplies,636.79,4
Office Supplies,1417.08,8
Office Supplies,734.36,2
Office Supplies,1771.75,8
Technology,1754.26,9
Furniture,2145.29,9
Furniture,1702.05,7
Furniture,2330.03,2
Furniture,2762.63,6
Office Supplies,2242.64,10
Office Supplies,906.17,8
Technology,2790.02,1
Office Supplies,2688.52,6
Office Supplies,1307.09,7
Furniture,1911.32,2
Furniture,2790.91,5
Office Supplies,2616.9,5
Furniture,2251.12,10
Office Supplies,2935.24,1
Technology,2626.76,1
Office Supplies,2210.91,2
Furniture,2539.03,1
Office Supplies,1825.23,11
Office Supplies,1700.14,3
Technology,1095.41,1
Office Supplies,2625.58,3
Office Supplies,2301.35,6
Technology,2582.1,4
Technology,930.72,1
Technology,884.57,2
Office Supplies,882.42,4
Office Supplies,2551.28,3
Furniture,2061.55,4
Office Supplies,1769.6,1
Furniture,2790.71,10
Furniture,571.63,10
Furniture,1451.33,5
Furniture,1793.74,11
Office Supplies,2525.87,4
Technology,2895.1,5
Office Supplies,1202.1,11
Office Supplies,1149.42,2
Technology,709.42,1
Furniture,2343.43,5
Furniture,1816.28,5
Technology,2415.45,4
Office Supplies,727.54,7
Office Supplies,2331.36,7
Office Supplies,1478.14,3
Furniture,1814.31,6
Office Supplies,1641.51,2
Office Supplies,1842.66,9
Office Supplies,2020.07,8
Office Supplies,2889.32,10
Technology,2792.93,1
Furniture,1859.87,2
Technology,1391.52,10
Furniture,2268.97,9
Office Supplies,503.77,3
Office Supplies,2178.64,8
Furniture,1366.9,2
Furniture,2373.41,8
Office Supplies,760.28,3
Furniture,2608.7,5
Office Supplies,2912.92,11
Technology,1496.91,10
Office Supplies,1274.08,4
Office Supplies,1774.62,2
Office Supplies,2585.53,1
Office Supplies,2669.2,11
Office Supplies,1833.67,8
Office Supplies,2581.75,10
Office Supplies,1541.84,7
Technology,1558.56,4
Furniture,895.45,2
Office Supplies,905.26,4
Office Supplies,1733.51,11
Office Supplies,2929.98,2
Office Supplies,1414.53,5
Technology,693.66,6
Office Supplies,1594.56,10
Office Supplies,2312.85,3
Office Supplies,2482.39,10
Office Supplies,1951.95,3
Office Supplies,1048.89,2
Office Supplies,2064.21,5
Office Supplies,2921.09,11
Technology,2984.29,9
Office Supplies,2940.48,2
Office Supplies,1436.34,6
Office Supplies,1081.93,2
Furniture,2330.96,5
Technology,2532.75,8
Office Supplies,1069.97,8
Furniture,1710.06,2
Office Supplies,1530.57,9
Office Supplies,1032.79,1
Furniture,1038.43,4
Office Supplies,865.99,2
Office Supplies,2174.56,11
Furniture,670.59,5
Office Supplies,662,10
Office Supplies,1040.17,5
Office Supplies,2198.21,8
Technology,2704,4
Furniture,2796.72,8
Furniture,757.1,6
Furniture,1970.23,4
Office Supplies,825.95,10
Furniture,2677.51,11
Furniture,1141.93,2
Technology,500.86,7
Office Supplies,822.12,2
Furniture,1661.18,2
Office Supplies,1114.52,4
Office Supplies,987.92,5
Office Supplies,2964.36,8
Office Supplies,1872.22,9
Furniture,583,9
Office Supplies,2959.25,10
Furniture,1528.16,3
Technology,1301.06,4
Furniture,2232.6,11
Office Supplies,2950.54,11
Office Supplies,990.78,3
Office Supplies,2842.85,11
Office Supplies,2243.79,10
Office Supplies,1978.09,4
Furniture,900.67,10
Office Supplies,2593.32,5
Office Supplies,1028.42,3
Technology,1027.73,6
Technology,1108.89,6
Office Supplies,2437.43,8
Office Supplies,1842.61,4
Office Supplies,2882.93,3
Office Supplies,1018,2
Technology,2076.48,9
Technology,2920.55,3
Technology,2357.93,6
Technology,735.34,7
Office Supplies,1139.83,4
Office Supplies,2574.88,7
Office Supplies,2385.01,2
