Category, Price of item in category, Quantity of item sold
Furniture,2389.8,3
Furniture,2983.33,2
Furniture,684.8,7
Furniture,725.52,4
Technology,2495.82,9
Office Supplies,1704.82,11
Furniture,695.39,3
Furniture,1691.62,9
Furniture,2047.06,4
Technology,2633.56,4
Technology,2753.79,6
Technology,620.51,2
Technology,718.99,3
Office Supplies,849.69,2
Furniture,2913.81,1
Technology,2718.36,5
Furniture,1697.53,6
Technology,2929.81,4
Technology,1216.57,11
Furniture,2283.98,2
Technology,2190.47,8
Office Supplies,2142.81,9
Furniture,2192.48,10
Technology,2860.97,11
Technology,2415.58,3
Technology,1775.69,4
Technology,1736.05,1
Office Supplies,869.7,1
Technology,1004.26,10
Technology,2995.33,5
Furniture,2399.68,9
Furniture,1055.18,4
Furniture,2134.54,2
Technology,1828.62,7
Office Supplies,1411.23,8
Technology,2958.28,3
Technology,2473.94,6
Office Supplies,1535,2
Technology,2118.59,3
Furniture,755.15,6
Technology,1668.84,4
Office Supplies,1853.14,8
Technology,2604.61,3
Furniture,1712.19,4
Technology,1165.01,11
Technology,2826.75,8
Technology,2395.39,2
Furniture,1172.89,8
Technology,2581.29,3
Office Supplies,652.92,2
Furniture,2006.05,11
Technology,1926.46,10
Furniture,1187.56,10
Furniture,1251.2,10
Furniture,529.47,1
Technology,508.07,5
Furniture,2257.03,6
Technology,1521.3,1
Technology,1075.46,7
Technology,2446,4
Technology,672.97,6
Technology,1043.16,6
Technology,2610.58,2
Office Supplies,2701.61,9
Technology,2170.28,11
Furniture,774.43,8
Office Supplies,2132.09,9
Furniture,1545,8
Office Supplies,2983.64,1
Furniture,2616.96,10
Furniture,633.35,2
Technology,2371.14,9
Technology,955.44,9
Technology,2056.87,4
Technology,2482.88,5
Technology,1489.27,1
Office Supplies,2829.42,3
Technology,2930.7,7
Furniture,643.9,8
Technology,711.67,10
Furniture,2018.59,5
Office Supplies,1233.7,7
Office Supplies,2107.51,11
Furniture,1627.18,4
Furniture,1089.72,9
Office Supplies,1266.26,5
Office Supplies,1498.87,11
Furniture,769.42,10
Furniture,1051.09,5
Office Supplies,2308.88,9
Office Supplies,1042.62,3
Furniture,2479.87,5
Office Supplies,2764.9,10
Office Supplies,2427.11,11
Technology,1941.86,1
Furniture,1122.35,1
Technology,1931.15,5
Technology,2934.21,2
Office Supplies,732.94,10
Furniture,1426.48,1
Technology,606.11,6
Furniture,2480.74,5
Technology,1827.37,5
Furniture,2625.32,11
Furniture,2625.15,2
Furniture,1198.35,8
Furniture,1741.82,3
Furniture,1205.09,7
Office Supplies,2597.02,4
Technology,2797.84,9
Furniture,1447.22,1
Office Supplies,1003.18,4
Office Supplies,824.69,1
Technology,1010.33,8
Furniture,838.68,8
Technology,575.05,6
Office Supplies,2086.58,2
Furniture,1265.06,7
Technology,1039.76,9
Technology,1200.01,6
Office Supplies,2180.95,6
Office Supplies,1517.01,10
Office Supplies,1106.09,4
Furniture,2111.44,3
Office Supplies,2496.51,6
Technology,2673.35,5
Furniture,686.69,1
Technology,2517.75,10
Technology,2122.45,4
Furniture,1619.05,3
Technology,1833.94,1
Furniture,2727.31,8
Furniture,1652.27,6
Technology,908.77,9
Office Supplies,1427.74,9
Furniture,1702.26,6
Furniture,2867.78,2
Office Supplies,1274.63,9
Technology,593.38,10
Technology,644.49,6
Technology,1411.54,6
Office Supplies,1197.85,8
Furniture,1548.24,8
Technology,1760.21,9
Furniture,2869.48,10
Technology,1905.61,7
Technology,507.99,11
Technology,658.58,2
Technology,1388.8,3
Technology,1284.34,3
Furniture,2619.56,7
Technology,2414.91,5
Technology,1550.37,2
Furniture,1345.34,4
Technology,1364.9,4
Office Supplies,2668.85,9
Technology,1200.1,8
Office Supplies,1039.32,5
Office Supplies,2997.75,7
Technology,1234.25,1
Furniture,2818.8,11
Technology,1892.87,4
Technology,1333.29,6
Technology,1568.82,6
Furniture,1276.56,3
Technology,631.67,9
Furniture,2110.12,8
Technology,2589,8
Technology,1474.04,2
Office Supplies,662.68,7
Technology,1682.96,6
Office Supplies,2218.12,8
Furniture,2920.72,6
Furniture,510.84,11
Furniture,1985.16,7
Furniture,2224.71,11
Office Supplies,2238.12,3
Technology,2044.62,4
Technology,2520.53,5
Technology,1341.42,7
Technology,1404.28,6
Furniture,2078.82,2
Furniture,605.64,4
Technology,855.32,1
Office Supplies,1775.58,11
Technology,2713.5,11
Office Supplies,685.76,5
Technology,1325.05,5
Office Supplies,1531.33,5
Office Supplies,1053.31,2
Technology,2290.1,11
Office Supplies,811.76,10
Furniture,2187.32,3
Furniture,2752.6,8
Office Supplies,1575.69,6
Office Supplies,1507.09,2
Technology,715.69,4
Furniture,1149.09,6
Furniture,932.73,1
Furniture,2903.69,6
Furniture,2589.89,11
Office Supplies,2080.77,1
Office Supplies,2289.12,6
Furniture,681.64,5
Office Supplies,2746.3,4
Technology,1329.41,1
Furniture,2556.86,9
Technology,1277.65,10
Technology,1016.68,3
Technology,1997.43,7
Technology,1608.98,4
Furniture,2662.83,4
Office Supplies,1039.47,11
Furniture,504.48,11
Furniture,1761.88,7
Office Supplies,2179.72,9
Furniture,2002.18,2
Office Supplies,2285.04,11
Furniture,2965.22,9
Furniture,2379.47,10
Furniture,801.76,10
Furniture,1678.98,7
Office Supplies,2268.98,7
Technology,656.03,3
Office Supplies,835.72,6
Technology,2433.34,2
Furniture,2145.8,3
Technology,595.93,7
Office Supplies,2652.4,5
Technology,675.44,4
Furniture,2395.49,8
Technology,2349.18,10
Furniture,1096.01,10
Furniture,1174.94,2
Technology,2148.25,7
Furniture,979.95,5
Furniture,879.03,8
Furniture,2685.67,1
Furniture,1913.16,4
Technology,673.88,4
Furniture,2702.81,1
Technology,1646.72,7
Furniture,689.59,1
Furniture,1363.14,6
Technology,2625.63,10
Furniture,526.91,6
Furniture,2370.26,11
Furniture,2779.97,7
Furniture,846.99,1
Technology,2616.34,8
Technology,1516.97,8
Technology,1664.8,7
Technology,2436.35,4
Furniture,1604.92,7
Technology,1082.68,7
Furniture,836,2
Technology,1785.47,9
Technology,1838.53,7
Furniture,1286.71,9
Furniture,1574.84,9
Technology,2204.27,6
Furniture,1210.76,11
Technology,2124.09,1
Office Supplies,791.63,9
Technology,2112.14,10
Office Supplies,730.42,6
Technology,1904.33,8
Office Supplies,1716.47,10
Technology,2198.71,1
Technology,2903.32,1
Office Supplies,770.24,4
Technology,1402.03,6
Office Supplies,1241.35,2
Office Supplies,2680.5,5
Office Supplies,1343.15,3
Office Supplies,2634.31,2
Furniture,1970.08,9
Furniture,2354.53,9
Furniture,977.43,4
Furniture,1922.44,9
Furniture,2465.02,11
Office Supplies,2930.55,10
Technology,1583.95,4
Technology,1578.73,1
Furniture,555.98,4
Furniture,1659.21,5
Technology,1100.31,4
Furniture,2506.16,6
Technology,1069.95,2
Furniture,1095.16,8
Furniture,2943.37,6
Furniture,2682.07,10
Office Supplies,1037.46,10
Office Supplies,1736.48,4
Furniture,1179.05,4
Technology,1964.13,2
Office Supplies,1126.49,1
Furniture,508.02,2
Furniture,2183.6,6
Technology,1747.33,3
Office Supplies,2619.19,7
Furniture,1074.7,6
Office Supplies,750.89,5
Office Supplies,669.31,1
Office Supplies,685,10
Furniture,1709.75,3
Furniture,2420.91,4
Office Supplies,2495.33,11
Furniture,1532.51,5
Furniture,2196.97,5
Furniture,1766.31,4
Technology,2014.1,1
Office Supplies,741.29,5
Office Supplies,516.52,8
Office Supplies,975.62,4
Technology,1740.68,2
Office Supplies,2684.99,8
Furniture,2848.96,5
Technology,1814.71,5
Office Supplies,1453.94,5
Technology,1457.59,3
Furniture,1733.9,2
Office Supplies,1931.08,9
Technology,1592.51,6
Office Supplies,2105.47,3
Office Supplies,2036.22,9
Technology,989.83,9
Technology,2795.31,4
Technology,2250.15,6
Technology,2705.58,2
Office Supplies,794.28,11
Furniture,2400.66,9
Technology,858.4,10
Furniture,1662.84,7
Office Supplies,1349.91,11
Technology,2011.43,11
Technology,2979.95,5
Technology,1511.15,7
Furniture,1775.56,2
Technology,792.79,1
Furniture,1726.2,11
Office Supplies,2648.33,2
Furniture,1052.67,7
Technology,1993.66,9
Office Supplies,1607.78,4
Technology,2752.69,8
Technology,1330.14,1
Technology,2773.5,5
Technology,583.66,1
Furniture,2524.86,1
Office Supplies,870.2,3
Office Supplies,2272.03,2
Furniture,1800.01,11
Technology,1994.32,5
Technology,2228.93,2
Furniture,2480.79,1
Office Supplies,2512.96,1
Office Supplies,2141.64,3
Furniture,1413.9,1
Furniture,862.98,8
Office Supplies,2096.45,2
Furniture,544.4,10
Technology,551.28,3
Technology,2820.76,9
Furniture,833.37,3
Technology,2228.48,11
Office Supplies,2524.4,8
Office Supplies,1027.43,2
Technology,1376.54,4
Office Supplies,2894.7,1
Office Supplies,1117.19,5
Furniture,2326.3,7
Office Supplies,2844.34,5
Furniture,1195.48,3
Technology,1906.7,11
Technology,1347.64,10
Technology,985.3,1
Technology,2256.08,2
Furniture,2501.58,9
Technology,710.29,11
Furniture,1705.77,9
Technology,1170.74,11
Technology,715.5,1
Furniture,655.8,11
Office Supplies,2005.16,1
Furniture,2755.04,6
Technology,898.23,10
Office Supplies,1209.15,9
Technology,2004.44,3
Office Supplies,2403.16,5
Technology,1920.83,5
Technology,2472.68,7
Furniture,1785.38,4
Furniture,2480.67,11
Technology,2725.89,11
Furniture,937.42,7
Technology,2180.26,11
Furniture,1782.17,1
Technology,2909.11,9
Technology,1739.56,4
Technology,1964.89,10
Office Supplies,2196.42,6
Office Supplies,1494.23,3
Technology,1099.04,1
Office Supplies,2611.24,6
Technology,1851.37,1
Technology,1899.61,6
Technology,2251.55,10
Technology,850.37,7
Technology,2656.15,6
Office Supplies,2572.15,8
Technology,2026.07,1
Furniture,1281.1,2
Furniture,2318.11,9
Technology,881.47,10
Office Supplies,1325.6,9
Technology,1135.5,1
Furniture,1588.91,10
Office Supplies,2626.02,9
Furniture,1140.54,9
Technology,2078.13,7
Technology,1685.84,6
Furniture,901.35,3
Technology,1361.38,3
Furniture,2072.99,9
Office Supplies,2041.88,3
Technology,1120.51,2
Furniture,2560.09,4
Technology,1399.35,1
Furniture,2261.28,10
Technology,1156.76,4
Furniture,1078.14,7
Furniture,835.54,11
Technology,1896.04,6
Furniture,1899.43,5
Office Supplies,2693.18,7
Technology,1858.67,3
Office Supplies,2413.35,9
Furniture,1475.19,6
Technology,2335.93,2
Office Supplies,927.15,5
Office Supplies,2493.77,6
Technology,989.36,10
Technology,1794.53,6
Technology,2522.95,2
Furniture,585.72,6
Office Supplies,884.02,8
Office Supplies,1574.17,1
Office Supplies,1131.07,7
Furniture,2443.17,7
Technology,2393.5,7
Office Supplies,2076.52,11
Office Supplies,724.63,5
Office Supplies,1190.11,3
Furniture,601.45,9
Technology,526,5
Technology,1605.77,10
Technology,788.25,1
Furniture,1768.34,2
Technology,1097.15,9
Technology,1125.08,2
Technology,632.07,8
Technology,2903.39,10
Technology,1491.42,9
Furniture,1865.11,4
Office Supplies,1859.62,7
Furniture,1000.79,8
Furniture,2270.43,6
Technology,827.08,10
Furniture,2346.42,2
Furniture,2946.4,6
Office Supplies,577.51,3
Technology,1004.31,4
Technology,2245.11,11
Office Supplies,2328.28,5
Furniture,2469.81,10
Technology,2460.66,7
Office Supplies,2844.12,6
Furniture,1251.9,3
Technology,2938.98,6
Furniture,1157.73,6
Technology,944.67,7
Technology,1269.47,3
Office Supplies,2320.31,4
Technology,2790.8,6
Office Supplies,1397.64,7
Office Supplies,2681.48,6
Technology,2177.1,8
Furniture,800.03,3
Technology,1899.15,6
Technology,758.1,8
Furniture,2900.14,11
Furniture,2521.08,7
Furniture,1616.75,2
Technology,858.66,2
Technology,1680.43,1
Office Supplies,2626.94,4
Office Supplies,1207.32,7
Technology,1997.54,10
Furniture,697.5,2
Furniture,1091.87,3
Office Supplies,1291.58,2
Office Supplies,2616.97,9
Furniture,1315.33,8
Office Supplies,1376.93,5
Furniture,1970.61,4
Furniture,678.7,9
Technology,793.17,5
Furniture,897.13,3
Technology,2505.17,2
Technology,2679.53,8
Furniture,999.6,4
Office Supplies,2580.22,2
Office Supplies,2830,6
Office Supplies,2828.83,5
Technology,1364.72,9
Technology,968.43,10
Office Supplies,2142.1,4
Office Supplies,1900.17,11
Furniture,817.46,8
Technology,1346.35,4
Furniture,1884.54,11
Office Supplies,2683.73,8
Furniture,733.02,10
Office Supplies,800.16,11
Furniture,1045.49,11
Furniture,521.22,7
Technology,2958.88,1
Technology,926.74,5
Office Supplies,805.98,5
Technology,601.09,2
Technology,1296.59,10
Furniture,614.69,9
Office Supplies,699.12,1
Technology,1027.95,10
Technology,1391.8,2
Furniture,1413.39,6
Technology,2088.87,9
Technology,2157.38,1
Technology,2824.79,6
Office Supplies,2491.36,6
Office Supplies,1936.64,9
Office Supplies,804.86,8
Furniture,800.09,1
Technology,2060.35,3
Technology,500.69,5
Technology,2695.98,7
Technology,705.22,10
Furniture,2408.08,7
Furniture,804.94,1
Furniture,2923.8,5
Technology,1945.68,8
Technology,1338.91,7
Office Supplies,2921.4,4
Furniture,2219.09,4
Furniture,2866.37,8
Furniture,1369.36,7
Technology,2333.54,10
Furniture,1519.03,1
Furniture,1237.99,7
Technology,1963.2,9
Office Supplies,1386.85,1
Office Supplies,1140.98,8
Technology,2220.89,8
Furniture,1919.68,5
Technology,1086.89,6
Technology,1329.33,2
Technology,2918.88,4
Technology,1247.29,10
Furniture,2275.58,9
Furniture,545.22,4
Furniture,2100.47,3
Technology,1965.92,2
Office Supplies,501.73,6
Technology,1612.19,8
Furniture,2896.3,9
Technology,2780.14,9
Furniture,2703.39,10
Technology,1213.34,3
Furniture,2777.83,11
Furniture,957.79,9
Furniture,1136.26,6
Technology,2760.2,2
Technology,1384.82,8
Office Supplies,1029.91,6
Furniture,815.13,4
Furniture,1317.68,7
Technology,2796.65,9
Technology,1599.94,6
Office Supplies,1083.2,2
Office Supplies,2074.66,2
Furniture,2136.35,1
Office Supplies,1113.7,6
Furniture,2288.25,11
Furniture,795.86,2
Furniture,1955.04,5
Office Supplies,894.75,6
Furniture,2423.64,3
Technology,776.57,6
Furniture,1669.14,9
Technology,1594.29,11
Technology,987.47,5
Technology,1049.49,4
Furniture,913.41,6
Office Supplies,2439.53,5
Furniture,723.64,7
Technology,2459.98,10
Office Supplies,2528.29,3
Technology,1289.95,11
Furniture,2335.01,5
Furniture,1734.75,7
Furniture,522.19,9
Furniture,2526.92,1
Technology,2700.53,7
Technology,1317.89,7
Furniture,2736.01,3
Furniture,1708.97,5
Furniture,1086,9
Office Supplies,2037.34,4
Technology,2090.44,5
Furniture,722.43,8
Furniture,2810.94,1
Furniture,1595.69,4
Furniture,1714.84,4
Technology,2344.89,2
Furniture,823.27,5
Office Supplies,1949.39,1
Office Supplies,2940.65,9
Office Supplies,1217.88,8
Technology,2637.3,10
Furniture,2852.25,11
Technology,1091.91,8
Furniture,1694.07,10
Technology,611.2,4
Furniture,2191.03,11
Technology,2220.87,10
Furniture,1884.53,1
Furniture,2575.1,3
Furniture,1233.7,2
Furniture,1917.68,5
Office Supplies,2481.66,3
Technology,2372.95,4
Office Supplies,2043.99,4
Technology,2569.51,9
Furniture,1074.85,3
Technology,947.47,5
Office Supplies,2590.12,7
Office Supplies,2957.05,1
Office Supplies,2707.54,10
Office Supplies,680.56,10
Office Supplies,2489.96,5
Technology,1353.67,5
Furniture,2846.63,4
Furniture,1299.4,10
Furniture,1389.96,10
Furniture,2836.39,4
Technology,2248.37,10
Office Supplies,2272.38,5
Technology,2671.28,6
Office Supplies,826.77,6
Office Supplies,1908.31,4
Technology,1748.3,4
Technology,2512.58,8
Technology,1954.36,5
Furniture,2877.17,11
Technology,737.32,7
Office Supplies,816.46,7
Technology,2176.02,3
Furniture,2709.42,11
Technology,892.94,4
Furniture,1123.69,1
Furniture,689.98,6
Technology,2686.74,1
Technology,2430.23,4
Furniture,1398.15,7
Office Supplies,1555.55,10
Office Supplies,2724.8,9
Furniture,2907.77,8
Technology,1463.98,3
Technology,1066.03,5
Office Supplies,1528.25,11
Office Supplies,2808.07,8
Technology,916.18,9
Furniture,1825.87,5
Technology,606.62,7
Furniture,2574.48,11
Office Supplies,1005.97,3
Office Supplies,2150.96,11
Office Supplies,2201.32,5
Furniture,501.2,6
Technology,2823.18,5
Office Supplies,1845.38,6
Furniture,502.91,7
Technology,1627.82,11
Furniture,2059.05,11
Furniture,2607.65,2
Furniture,2756.93,5
Office Supplies,2059.17,5
Office Supplies,2735.37,5
Technology,784.55,4
Furniture,1966.39,4
Office Supplies,917.62,9
Office Supplies,1027.92,8
Technology,1922.02,8
Office Supplies,899.49,10
Technology,935.68,7
Furniture,696.17,5
Technology,558.63,3
Technology,502.56,4
Furniture,1013.95,9
Technology,1154.48,10
Furniture,2469.93,4
Office Supplies,2099.35,4
Furniture,2401.95,6
Furniture,2885.11,3
Technology,2599.4,9
Furniture,1930.82,5
Technology,2007.35,9
Furniture,2698.18,7
Technology,2705.31,1
Furniture,1152.15,2
Office Supplies,1703.09,2
Office Supplies,789.66,8
Office Supplies,811.9,7
Technology,1857.37,8
Furniture,1381.16,6
Office Supplies,2634.96,11
Technology,2378,3
Furniture,2546.35,4
Furniture,896.83,4
Office Supplies,1482.55,10
Furniture,686.54,8
Office Supplies,2183.81,11
Furniture,1957.82,11
Office Supplies,1579.91,2
Office Supplies,1314.25,9
Office Supplies,625.11,5
Technology,2939.14,6
Furniture,772.27,3
Furniture,2662.62,10
Office Supplies,2200.3,9
Technology,2546.16,11
Furniture,1263.62,5
Technology,1418.26,3
Technology,1154.06,9
Technology,2206.16,9
Furniture,1619.03,8
Office Supplies,963.69,3
Furniture,2436.96,8
Furniture,2041.56,2
Office Supplies,1517.32,1
Office Supplies,2177.92,5
Furniture,1531.16,6
Furniture,1266.88,3
Technology,834.17,6
Furniture,2250.63,4
Furniture,2572.5,3
Furniture,856,5
Office Supplies,1347.02,10
Furniture,582.86,11
Furniture,2500,6
Office Supplies,1846.01,1
Furniture,2705.21,8
Furniture,1563.08,7
Technology,2823.79,4
Technology,1679.94,10
Furniture,1801.5,9
Technology,1988.12,6
Technology,2352.88,8
Furniture,1041.59,10
Furniture,1314.37,6
Furniture,1144.91,9
Technology,1365.31,10
Office Supplies,2202.94,5
Technology,1464.47,2
Furniture,1581.67,7
Furniture,2735.02,1
Technology,1986.66,7
Office Supplies,1443.1,6
Furniture,874.46,11
Office Supplies,952.13,9
Technology,545.02,4
Technology,1025.8,3
Technology,1738.83,8
Technology,786.15,6
Furniture,1269.52,9
Office Supplies,1080.01,5
Technology,2145.3,1
Technology,1045.51,2
Technology,2275.7,1
Technology,1511.94,5
Furniture,1171.96,6
Furniture,2980.9,1
Office Supplies,1052.02,10
Furniture,1675.12,8
Technology,2668.1,8
Technology,2364.67,4
Technology,1022.67,2
Technology,1380.68,8
Technology,2408.46,2
Office Supplies,1654.3,5
Technology,1950.37,1
Office Supplies,2907.61,2
Furniture,2789.41,8
Office Supplies,1413.77,3
Technology,2797.04,4
Furniture,810.27,8
Technology,2255.52,9
Furniture,823.63,10
Furniture,867.82,5
Furniture,1860.04,4
Office Supplies,2048,2
Furniture,657.79,2
Office Supplies,2287.1,8
Furniture,2137.95,1
Technology,534.51,10
Technology,1043.08,4
Technology,1093.76,10
Technology,2116.26,1
Technology,2814.5,10
Office Supplies,646.27,3
Technology,2497.62,9
Technology,1028,6
Technology,2993.47,4
Technology,1152.44,9
Furniture,2608.66,7
Furniture,1425.9,4
Technology,985.05,9
Furniture,1008.54,8
Office Supplies,2236.58,5
Technology,1074.48,6
Furniture,2430.85,4
Office Supplies,2906.22,1
Office Supplies,1159.33,4
Technology,2202.76,5
Office Supplies,1824.53,1
Furniture,2869.54,5
Technology,1576.25,6
Technology,2668.5,7
Technology,2688.56,3
Office Supplies,2594.48,9
Furniture,2793.86,1
Furniture,2249.88,1
Technology,2180.36,6
Furniture,859.8,1
Technology,1040.66,11
Furniture,2585.4,1
Technology,797.69,2
Furniture,1891.74,7
Furniture,1170.84,3
Furniture,1228.74,7
Technology,912.22,1
Office Supplies,1018.55,1
Furniture,896.4,1
Technology,1371.65,1
Technology,685.1,4
Technology,795.26,8
Furniture,582.16,5
Furniture,1515.17,1
Technology,2508.65,3
Office Supplies,1513.76,7
Technology,2548.6,8
Office Supplies,1236.73,8
Furniture,2473.95,4
Office Supplies,1139,9
Furniture,754,4
Office Supplies,2709.69,8
Technology,1986.19,5
Technology,1227.92,10
Office Supplies,2169.14,2
Technology,2779.96,5
Office Supplies,2036.48,5
Furniture,2294.73,3
Technology,2615.26,8
Technology,2194.66,10
Technology,2291.65,9
Furniture,1883.43,10
Technology,2309.13,7
Furniture,2007.43,5
Furniture,1082.31,10
Furniture,1296.37,9
Technology,2348.14,4
Office Supplies,2255.98,5
Office Supplies,1053.28,2
Furniture,2506.37,7
Technology,2872.29,11
Furniture,2219.07,4
Furniture,1190.21,10
Furniture,2749.13,10
Technology,1660.12,4
Office Supplies,2411.78,6
Furniture,1651.66,5
Furniture,652.5,4
Office Supplies,951.62,1
Furniture,970.95,10
Furniture,816.86,5
Office Supplies,2009.66,5
Furniture,2841.78,2
Technology,1215.83,5
Office Supplies,1705.78,6
Furniture,2944.4,1
Technology,2155.94,10
Technology,2942.84,11
Office Supplies,2440.58,5
Technology,748.5,2
Office Supplies,2800.19,6
Office Supplies,2428.1,10
Office Supplies,2695.19,6
Furniture,593.36,7
Furniture,1678.5,8
Furniture,2666.24,1
Furniture,2623.28,3
Furniture,2131.27,5
Furniture,881.9,4
Technology,1070.19,5
Technology,2563.89,3
Furniture,1205.15,7
Office Supplies,1484.4,5
Furniture,1692.76,3
Technology,898.91,9
Office Supplies,979.88,6
Office Supplies,925.39,7
Technology,508.02,2
Furniture,1276.59,4
Furniture,1293.25,5
Office Supplies,619.03,10
Technology,2908.15,7
Furniture,1521.55,4
Technology,2400,7
Furniture,1107.14,7
Office Supplies,2329.63,11
Technology,2423.16,4
Furniture,2048.46,1
Office Supplies,1264.27,1
Office Supplies,2821.86,1
Furniture,2731.33,3
Office Supplies,2986.28,5
Furniture,770.95,4
Technology,1410.35,8
Office Supplies,2091.84,11
Furniture,1538.75,3
Technology,1294.43,4
Technology,787.35,10
Technology,1321.4,4
Technology,1841.54,3
Furniture,1554.82,1
Office Supplies,1683.17,4
Furniture,1857.07,6
Technology,2138.11,5
Office Supplies,2209.05,1
Technology,2233.12,11
Technology,914.2,5
Furniture,1771.26,10
Office Supplies,755.06,11
Furniture,1256.82,10
Furniture,852.42,8
Office Supplies,2608.32,8
Office Supplies,1944.28,8
Technology,1109.66,4
Technology,2980.15,2
Technology,1639.76,11
Office Supplies,2991.74,10
Office Supplies,1149.02,7
Office Supplies,2524.64,11
Office Supplies,2382.33,6
Technology,2689.96,6
Furniture,2382.26,1
Furniture,2757.03,11
Office Supplies,1499.32,11
Furniture,1865.37,6
Technology,2527.66,4
Furniture,2289.19,6
Furniture,1223.2,11
Technology,1964.29,8
Technology,1024.88,5
Furniture,2853.24,6
Furniture,2728.62,1
Technology,1418.83,4
Technology,2977.33,1
Furniture,2933.18,7
Technology,557.43,11
Office Supplies,823.07,11
Technology,2095.05,10
Furniture,2943.07,3
Technology,1041.86,5
Office Supplies,2844.33,3
Technology,2933.95,7
Office Supplies,2736.39,4
Furniture,906.38,11
Furniture,1205.4,11
Technology,2094.99,11
Technology,2087.32,3
Furniture,854.78,1
Furniture,2499.65,7
Technology,1554.85,10
Furniture,1906.01,9
Office Supplies,2964.73,3
Technology,2542.87,10
Office Supplies,2448.97,9
Furniture,837.38,6
Office Supplies,2619,8
Furniture,2923.27,1
Office Supplies,1917.12,6
Technology,1045.78,2
Furniture,2999.83,1
Technology,884.18,7
Office Supplies,1551.92,1
Technology,905.93,3
Furniture,2860.99,2
Technology,1662.69,5
Furniture,1061.59,10
Furniture,1005.39,5
Office Supplies,1370.59,3
Furniture,1912.06,9
Technology,2469.5,3
Technology,812.6,5
Office Supplies,2286.98,3
Technology,855.47,8
Technology,1025.23,9
Technology,1580.7,1
Technology,1089.97,1
Technology,2354.58,6
Furniture,1494.64,10
Office Supplies,1537.68,10
Technology,2940.11,6
Furniture,1127.5,5
Office Supplies,2629.36,9
Technology,2160.45,7
Office Supplies,1479.71,9
Office Supplies,2417.69,11
Office Supplies,890.64,6
Furniture,1842.15,7
Office Supplies,1021.28,3
Office Supplies,1497.86,6
Furniture,1916.35,4
Office Supplies,540.38,2
Furniture,2591.25,7
Technology,2491,9
Office Supplies,2275.83,2
Technology,1037.12,6
Technology,2609.83,8
Technology,2604.69,9
Furniture,2252.37,7
Office Supplies,1750.19,6
Office Supplies,1691.61,6
Technology,503.71,7
Technology,2730.08,5
Technology,2611.12,4
Technology,2645.54,10
Furniture,1191.72,11
Furniture,738.76,10
Office Supplies,1864.24,3
Technology,1238.03,3
Furniture,1932.71,10
Office Supplies,1327.93,9
Office Supplies,2748.1,10
Technology,658.18,7
Furniture,1919.68,3
Office Supplies,699.64,10
Furniture,2391.6,2
Office Supplies,890.33,11
Office Supplies,2589.72,11
Office Supplies,1928.72,8
Technology,894.71,7
Technology,2356.03,5
Furniture,692.14,10
Technology,2638.22,5
Technology,1466.23,4
Technology,1734.6,7
Technology,2439.53,4
Technology,1178.61,8
Furniture,2659.76,11
Furniture,1809.61,11
Technology,1810.35,11
Furniture,1679.53,2
Technology,1182.85,10
Technology,1517.31,8
Office Supplies,1826.14,6
Technology,1304.64,11
Office Supplies,954.25,11
Technology,2091.98,2
Office Supplies,1896.26,6
Office Supplies,2642.09,6
Technology,1049.37,3
Furniture,2813.42,1
Office Supplies,2108.93,1
Furniture,2905.83,10
Office Supplies,1905.08,3
Technology,2861.93,3
Office Supplies,1648.49,1
Office Supplies,2006.07,9
Office Supplies,651.5,1
Technology,1677.49,4
Furniture,835.68,11
Technology,1071.58,3
Office Supplies,2700.74,3
Technology,1501.47,9
Office Supplies,2120.41,3
Technology,1670.52,4
Technology,2750.24,10
Furniture,2451.57,7
Technology,2204.41,6
Office Supplies,1282.18,11
Office Supplies,1652,1
Furniture,2543.78,8
Office Supplies,2835.06,11
Office Supplies,2517.35,3
Furniture,1157.91,2
Furniture,2528.61,8
Furniture,1691.13,5
Technology,2171.82,6
Office Supplies,1376.07,2
Furniture,753.14,5
Office Supplies,2176.07,9
Furniture,1424.46,11
Furniture,863.62,6
Technology,1495.41,7
Technology,1845.2,6
Office Supplies,2858.82,1
Office Supplies,1637.15,5
Furniture,1342.97,5
Furniture,1119.33,6
Furniture,995.8,9
Furniture,1003.59,2
Office Supplies,2203.7,3
Technology,1879.5,10
Technology,673.55,3
Office Supplies,1501.76,8
Technology,1443.53,8
Furniture,1994.61,8
Furniture,1900.73,6
Furniture,1897.24,5
Furniture,1943.41,3
Furniture,1807.28,5
Furniture,738.77,8
Technology,1092.07,4
Office Supplies,2555.4,3
Furniture,2091.78,1
Furniture,840.45,6
Office Supplies,2994.71,11
Office Supplies,2516.79,2
Technology,2502.47,5
Furniture,1982.68,5
Office Supplies,1345.24,11
Office Supplies,1850.17,1
Office Supplies,2550.91,9
Technology,2783.98,2
Office Supplies,1706.46,6
Technology,1137.24,4
Technology,1185.79,5
Office Supplies,2289.7,1
Furniture,812.17,2
Furniture,804.72,3
Technology,1100.89,1
Furniture,1741.18,1
Furniture,1210.69,8
Technology,2201.81,8
Technology,2463.16,1
Furniture,1119.06,9
Furniture,1653.8,2
Furniture,2780.3,1
Furniture,2835.79,10
Technology,2465.65,1
Furniture,959.25,5
Technology,610.98,11
Furniture,668.73,4
Furniture,1046.2,1
Technology,2618.1,3
Technology,1782.76,3
Office Supplies,1343.7,9
Furniture,1104.8,7
Technology,1727.82,5
Technology,2934.72,11
Office Supplies,2389.26,10
